"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0000000;"POLSKA";"luty";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";184,82;"zł";"";
0000000;"POLSKA";"luty";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";191,68;"zł";"";
0000000;"POLSKA";"luty";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";197,13;"zł";"";
0000000;"POLSKA";"luty";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";198,51;"zł";"";
0000000;"POLSKA";"luty";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";201,72;"zł";"";
0000000;"POLSKA";"luty";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";205,36;"zł";"";
0000000;"POLSKA";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";140,44;"zł";"";
0000000;"POLSKA";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";139,87;"zł";"";
0000000;"POLSKA";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";145,55;"zł";"";
0000000;"POLSKA";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";151,06;"zł";"";
0000000;"POLSKA";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";155,94;"zł";"";
0000000;"POLSKA";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";158,63;"zł";"";
0000000;"POLSKA";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2012";165,63;"zł";"";
0000000;"POLSKA";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2013";170,95;"zł";"";
0000000;"POLSKA";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";177,23;"zł";"";
0000000;"POLSKA";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";182,74;"zł";"";
0000000;"POLSKA";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";185,92;"zł";"";
0000000;"POLSKA";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";188,77;"zł";"";
0000000;"POLSKA";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";191,24;"zł";"";
0000000;"POLSKA";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";191,45;"zł";"";
0000000;"POLSKA";"luty";"wizyta u lekarza specjalisty";"cena";"2006";51,62;"zł";"";
0000000;"POLSKA";"luty";"wizyta u lekarza specjalisty";"cena";"2007";53,46;"zł";"";
0000000;"POLSKA";"luty";"wizyta u lekarza specjalisty";"cena";"2008";57,68;"zł";"";
0000000;"POLSKA";"luty";"wizyta u lekarza specjalisty";"cena";"2009";62,39;"zł";"";
0000000;"POLSKA";"luty";"wizyta u lekarza specjalisty";"cena";"2010";66,63;"zł";"";
0000000;"POLSKA";"luty";"wizyta u lekarza specjalisty";"cena";"2011";71,68;"zł";"";
0000000;"POLSKA";"luty";"wizyta u lekarza specjalisty";"cena";"2012";76,95;"zł";"";
0000000;"POLSKA";"luty";"wizyta u lekarza specjalisty";"cena";"2013";80,55;"zł";"";
0000000;"POLSKA";"luty";"wizyta u lekarza specjalisty";"cena";"2014";85,38;"zł";"";
0000000;"POLSKA";"luty";"wizyta u lekarza specjalisty";"cena";"2015";88,19;"zł";"";
0000000;"POLSKA";"luty";"wizyta u lekarza specjalisty";"cena";"2016";91,60;"zł";"";
0000000;"POLSKA";"luty";"wizyta u lekarza specjalisty";"cena";"2017";96,64;"zł";"";
0000000;"POLSKA";"luty";"wizyta u lekarza specjalisty";"cena";"2018";102,20;"zł";"";
0000000;"POLSKA";"luty";"wizyta u lekarza specjalisty";"cena";"2019";109,14;"zł";"";
0000000;"POLSKA";"luty";"olej napędowy - za 1l";"cena";"2006";;"zł";"";
0000000;"POLSKA";"luty";"olej napędowy - za 1l";"cena";"2007";;"zł";"";
0000000;"POLSKA";"luty";"olej napędowy - za 1l";"cena";"2008";;"zł";"";
0000000;"POLSKA";"luty";"olej napędowy - za 1l";"cena";"2009";;"zł";"";
0000000;"POLSKA";"luty";"olej napędowy - za 1l";"cena";"2010";;"zł";"";
0000000;"POLSKA";"luty";"olej napędowy - za 1l";"cena";"2011";;"zł";"";
0000000;"POLSKA";"luty";"olej napędowy - za 1l";"cena";"2012";;"zł";"";
0000000;"POLSKA";"luty";"olej napędowy - za 1l";"cena";"2013";5,57;"zł";"";
0000000;"POLSKA";"luty";"olej napędowy - za 1l";"cena";"2014";5,40;"zł";"";
0000000;"POLSKA";"luty";"olej napędowy - za 1l";"cena";"2015";4,50;"zł";"";
0000000;"POLSKA";"luty";"olej napędowy - za 1l";"cena";"2016";3,75;"zł";"";
0000000;"POLSKA";"luty";"olej napędowy - za 1l";"cena";"2017";4,69;"zł";"";
0000000;"POLSKA";"luty";"olej napędowy - za 1l";"cena";"2018";4,58;"zł";"";
0000000;"POLSKA";"luty";"olej napędowy - za 1l";"cena";"2019";5,07;"zł";"";
0000000;"POLSKA";"marzec";"bułka pszenna - za 50g";"cena";"2006";0,30;"zł";"";
0000000;"POLSKA";"marzec";"bułka pszenna - za 50g";"cena";"2007";0,34;"zł";"";
0000000;"POLSKA";"marzec";"bułka pszenna - za 50g";"cena";"2008";0,38;"zł";"";
0000000;"POLSKA";"marzec";"bułka pszenna - za 50g";"cena";"2009";0,40;"zł";"";
0000000;"POLSKA";"marzec";"bułka pszenna - za 50g";"cena";"2010";0,39;"zł";"";
0000000;"POLSKA";"marzec";"bułka pszenna - za 50g";"cena";"2011";0,44;"zł";"";
0000000;"POLSKA";"marzec";"bułka pszenna - za 50g";"cena";"2012";0,44;"zł";"";
0000000;"POLSKA";"marzec";"bułka pszenna - za 50g";"cena";"2013";0,43;"zł";"";
0000000;"POLSKA";"marzec";"bułka pszenna - za 50g";"cena";"2014";0,43;"zł";"";
0000000;"POLSKA";"marzec";"bułka pszenna - za 50g";"cena";"2015";0,42;"zł";"";
0000000;"POLSKA";"marzec";"bułka pszenna - za 50g";"cena";"2016";0,41;"zł";"";
0000000;"POLSKA";"marzec";"bułka pszenna - za 50g";"cena";"2017";0,42;"zł";"";
0000000;"POLSKA";"marzec";"bułka pszenna - za 50g";"cena";"2018";0,43;"zł";"";
0000000;"POLSKA";"marzec";"bułka pszenna - za 50g";"cena";"2019";0,48;"zł";"";
0000000;"POLSKA";"marzec";"kurczęta patroszone - za 1kg";"cena";"2006";4,27;"zł";"";
0000000;"POLSKA";"marzec";"kurczęta patroszone - za 1kg";"cena";"2007";6,43;"zł";"";
0000000;"POLSKA";"marzec";"kurczęta patroszone - za 1kg";"cena";"2008";6,36;"zł";"";
0000000;"POLSKA";"marzec";"kurczęta patroszone - za 1kg";"cena";"2009";7,12;"zł";"";
0000000;"POLSKA";"marzec";"kurczęta patroszone - za 1kg";"cena";"2010";6,10;"zł";"";
0000000;"POLSKA";"marzec";"kurczęta patroszone - za 1kg";"cena";"2011";7,59;"zł";"";
0000000;"POLSKA";"marzec";"kurczęta patroszone - za 1kg";"cena";"2012";7,49;"zł";"";
0000000;"POLSKA";"marzec";"kurczęta patroszone - za 1kg";"cena";"2013";7,67;"zł";"";
0000000;"POLSKA";"marzec";"kurczęta patroszone - za 1kg";"cena";"2014";7,47;"zł";"";
0000000;"POLSKA";"marzec";"kurczęta patroszone - za 1kg";"cena";"2015";6,95;"zł";"";
0000000;"POLSKA";"marzec";"kurczęta patroszone - za 1kg";"cena";"2016";6,84;"zł";"";
0000000;"POLSKA";"marzec";"kurczęta patroszone - za 1kg";"cena";"2017";6,94;"zł";"";
0000000;"POLSKA";"marzec";"kurczęta patroszone - za 1kg";"cena";"2018";7,32;"zł";"";
0000000;"POLSKA";"marzec";"kurczęta patroszone - za 1kg";"cena";"2019";7,49;"zł";"";
0000000;"POLSKA";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2006";11,70;"zł";"";
0000000;"POLSKA";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2007";11,69;"zł";"";
0000000;"POLSKA";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2008";12,11;"zł";"";
0000000;"POLSKA";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2009";13,41;"zł";"";
0000000;"POLSKA";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2010";14,09;"zł";"";
0000000;"POLSKA";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2011";14,07;"zł";"";
0000000;"POLSKA";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2012";15,42;"zł";"";
0000000;"POLSKA";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2013";16,11;"zł";"";
0000000;"POLSKA";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2014";15,84;"zł";"";
0000000;"POLSKA";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2015";15,50;"zł";"";
0000000;"POLSKA";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2016";15,26;"zł";"";
0000000;"POLSKA";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2017";;"zł";"";
0000000;"POLSKA";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2018";;"zł";"";
0000000;"POLSKA";"marzec";"kiełbasa wędzona - za 1kg";"cena";"2019";;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2006";2,43;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2007";2,42;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2008";2,84;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2009";2,74;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2010";2,69;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2011";2,74;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2012";2,80;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2013";2,75;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2014";3,05;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2015";2,93;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2016";2,75;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2017";2,73;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2018";2,76;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2019";2,66;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2006";1,56;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2007";1,61;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2008";2,02;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2009";2,04;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2010";2,04;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2011";2,15;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2012";2,39;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2013";2,38;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2014";2,62;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2015";2,49;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2016";2,32;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2017";2,38;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2018";2,45;"zł";"";
0000000;"POLSKA";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2019";2,49;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";24,99;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";24,55;"zł";"";
0000000;"POLSKA";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";147,53;"zł";"";
0000000;"POLSKA";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";149,14;"zł";"";
0000000;"POLSKA";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";153,91;"zł";"";
0000000;"POLSKA";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";156,47;"zł";"";
0000000;"POLSKA";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";159,26;"zł";"";
0000000;"POLSKA";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";164,36;"zł";"";
0000000;"POLSKA";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2012";174,35;"zł";"";
0000000;"POLSKA";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2013";182,20;"zł";"";
0000000;"POLSKA";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";189,75;"zł";"";
0000000;"POLSKA";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";193,87;"zł";"";
0000000;"POLSKA";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";198,25;"zł";"";
0000000;"POLSKA";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";199,60;"zł";"";
0000000;"POLSKA";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";202,14;"zł";"";
0000000;"POLSKA";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";204,99;"zł";"";
0000000;"POLSKA";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";140,35;"zł";"";
0000000;"POLSKA";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";142,47;"zł";"";
0000000;"POLSKA";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";146,80;"zł";"";
0000000;"POLSKA";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";153,32;"zł";"";
0000000;"POLSKA";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";158,22;"zł";"";
0000000;"POLSKA";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";161,26;"zł";"";
0000000;"POLSKA";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2012";166,54;"zł";"";
0000000;"POLSKA";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2013";173,92;"zł";"";
0000000;"POLSKA";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";179,87;"zł";"";
0000000;"POLSKA";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";183,64;"zł";"";
0000000;"POLSKA";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";186,64;"zł";"";
0000000;"POLSKA";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";189,21;"zł";"";
0000000;"POLSKA";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";192,52;"zł";"";
0000000;"POLSKA";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";192,91;"zł";"";
0000000;"POLSKA";"marzec";"wizyta u lekarza specjalisty";"cena";"2006";51,72;"zł";"";
0000000;"POLSKA";"marzec";"wizyta u lekarza specjalisty";"cena";"2007";53,63;"zł";"";
0000000;"POLSKA";"marzec";"wizyta u lekarza specjalisty";"cena";"2008";58,32;"zł";"";
0000000;"POLSKA";"marzec";"wizyta u lekarza specjalisty";"cena";"2009";62,58;"zł";"";
0000000;"POLSKA";"marzec";"wizyta u lekarza specjalisty";"cena";"2010";67,06;"zł";"";
0000000;"POLSKA";"marzec";"wizyta u lekarza specjalisty";"cena";"2011";71,92;"zł";"";
0000000;"POLSKA";"marzec";"wizyta u lekarza specjalisty";"cena";"2012";77,42;"zł";"";
0000000;"POLSKA";"marzec";"wizyta u lekarza specjalisty";"cena";"2013";81,06;"zł";"";
0000000;"POLSKA";"marzec";"wizyta u lekarza specjalisty";"cena";"2014";85,89;"zł";"";
0000000;"POLSKA";"marzec";"wizyta u lekarza specjalisty";"cena";"2015";88,77;"zł";"";
0000000;"POLSKA";"marzec";"wizyta u lekarza specjalisty";"cena";"2016";91,93;"zł";"";
0000000;"POLSKA";"marzec";"wizyta u lekarza specjalisty";"cena";"2017";96,79;"zł";"";
0000000;"POLSKA";"marzec";"wizyta u lekarza specjalisty";"cena";"2018";102,53;"zł";"";
0000000;"POLSKA";"marzec";"wizyta u lekarza specjalisty";"cena";"2019";109,92;"zł";"";
0000000;"POLSKA";"marzec";"olej napędowy - za 1l";"cena";"2006";;"zł";"";
0000000;"POLSKA";"marzec";"olej napędowy - za 1l";"cena";"2007";;"zł";"";
0000000;"POLSKA";"marzec";"olej napędowy - za 1l";"cena";"2008";;"zł";"";
0000000;"POLSKA";"marzec";"olej napędowy - za 1l";"cena";"2009";;"zł";"";
0000000;"POLSKA";"marzec";"olej napędowy - za 1l";"cena";"2010";;"zł";"";
0000000;"POLSKA";"marzec";"olej napędowy - za 1l";"cena";"2011";;"zł";"";
0000000;"POLSKA";"marzec";"olej napędowy - za 1l";"cena";"2012";;"zł";"";
0000000;"POLSKA";"marzec";"olej napędowy - za 1l";"cena";"2013";5,66;"zł";"";
0000000;"POLSKA";"marzec";"olej napędowy - za 1l";"cena";"2014";5,42;"zł";"";
0000000;"POLSKA";"marzec";"olej napędowy - za 1l";"cena";"2015";4,71;"zł";"";
0000000;"POLSKA";"marzec";"olej napędowy - za 1l";"cena";"2016";3,89;"zł";"";
0000000;"POLSKA";"marzec";"olej napędowy - za 1l";"cena";"2017";4,61;"zł";"";
0000000;"POLSKA";"marzec";"olej napędowy - za 1l";"cena";"2018";4,55;"zł";"";
0000000;"POLSKA";"marzec";"olej napędowy - za 1l";"cena";"2019";5,15;"zł";"";
0000000;"POLSKA";"kwiecień";"bułka pszenna - za 50g";"cena";"2006";0,29;"zł";"";
0000000;"POLSKA";"kwiecień";"bułka pszenna - za 50g";"cena";"2007";0,33;"zł";"";
0000000;"POLSKA";"kwiecień";"bułka pszenna - za 50g";"cena";"2008";0,38;"zł";"";
0000000;"POLSKA";"kwiecień";"bułka pszenna - za 50g";"cena";"2009";0,39;"zł";"";
0000000;"POLSKA";"kwiecień";"bułka pszenna - za 50g";"cena";"2010";0,39;"zł";"";
0000000;"POLSKA";"kwiecień";"bułka pszenna - za 50g";"cena";"2011";0,44;"zł";"";
0000000;"POLSKA";"kwiecień";"bułka pszenna - za 50g";"cena";"2012";0,44;"zł";"";
0000000;"POLSKA";"kwiecień";"bułka pszenna - za 50g";"cena";"2013";0,43;"zł";"";
0000000;"POLSKA";"kwiecień";"bułka pszenna - za 50g";"cena";"2014";0,43;"zł";"";
0000000;"POLSKA";"kwiecień";"bułka pszenna - za 50g";"cena";"2015";0,42;"zł";"";
0000000;"POLSKA";"kwiecień";"bułka pszenna - za 50g";"cena";"2016";0,41;"zł";"";
0000000;"POLSKA";"kwiecień";"bułka pszenna - za 50g";"cena";"2017";0,42;"zł";"";
0000000;"POLSKA";"kwiecień";"bułka pszenna - za 50g";"cena";"2018";0,43;"zł";"";
0000000;"POLSKA";"kwiecień";"bułka pszenna - za 50g";"cena";"2019";0,48;"zł";"";
0000000;"POLSKA";"kwiecień";"kurczęta patroszone - za 1kg";"cena";"2006";4,51;"zł";"";
0000000;"POLSKA";"kwiecień";"kurczęta patroszone - za 1kg";"cena";"2007";6,09;"zł";"";
0000000;"POLSKA";"kwiecień";"kurczęta patroszone - za 1kg";"cena";"2008";6,21;"zł";"";
0000000;"POLSKA";"kwiecień";"kurczęta patroszone - za 1kg";"cena";"2009";7,28;"zł";"";
0000000;"POLSKA";"kwiecień";"kurczęta patroszone - za 1kg";"cena";"2010";6,26;"zł";"";
0000000;"POLSKA";"kwiecień";"kurczęta patroszone - za 1kg";"cena";"2011";7,62;"zł";"";
0000000;"POLSKA";"kwiecień";"kurczęta patroszone - za 1kg";"cena";"2012";7,52;"zł";"";
0000000;"POLSKA";"kwiecień";"kurczęta patroszone - za 1kg";"cena";"2013";7,66;"zł";"";
0000000;"POLSKA";"kwiecień";"kurczęta patroszone - za 1kg";"cena";"2014";7,32;"zł";"";
